1.81662,2.31494,0.32024,-1.50663,-1.40117,-0.44386,-0.19882,-0.60544,-1.02329,1.34980,-0.38136,0.89650,0.10972,-0.13816,0.84803,1.51374,-0.42047,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,-0.71724,0.28011,0.30946,-0.70335,-1.40280,-1.45390,-1.33481,-1.34304,-1.17462,-0.87217,-0.81262,-0.59087,-1.20751,-0.98637,-0.90347,-0.96992,-0.50112,-0.83791,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,-0.79992,4.47358,4.40215,1.64509,0.03280,2.30418,0.21135,-0.51375,-0.21824,0.85075,0.88849,1.10227,-0.44241,0.61243,0.09040,0.03900,0.14768,-0.00701,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,-0.66374,1.93479,2.15080,-0.55389,0.28486,-0.15092,0.11631,-1.36609,-0.88931,-0.60198,-0.32537,-0.43482,-0.87371,-0.80667,-0.61046,-0.48394,-0.38107,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,-0.74198,28.61000,77.20000
-0.33560,-0.34283,-0.81359,0.48024,0.39685,-0.84053,-0.91646,-2.69087,-5.28154,-5.59382,-0.25035,2.12715,1.55731,1.16960,-0.94269,-1.26820,2.18977,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,7.38467,-0.97608,-0.98945,-0.89377,0.21638,-0.89205,-0.29810,-0.80816,-0.20491,0.01414,0.65913,3.20241,2.27075,1.27740,2.71988,1.57620,3.67578,0.07289,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,6.04828,-0.74594,-1.23724,-1.27979,0.61821,-0.97403,-0.83942,-0.52035,1.59061,1.87146,4.19312,5.16851,3.33836,2.03621,1.64374,3.30774,3.30417,1.06496,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,5.73905,-0.68655,-1.04839,-0.89122,-0.52990,-1.02551,-1.29355,-0.81005,0.90419,2.32424,1.51928,5.01031,5.18476,3.46456,1.42178,4.78177,0.30736,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,4.71039,54.68000,25.31000
-0.28996,0.05392,-0.18264,-0.24880,1.03492,-0.23585,-0.10822,-0.75521,-0.17241,0.12253,1.03146,1.85834,-0.06895,-3.29333,-2.70560,0.27627,0.46976,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,0.50072,-0.46394,-0.03039,-0.15567,0.23895,0.44091,0.46846,-0.60058,-0.62941,-0.55610,-0.51460,1.67816,1.87986,0.11656,2.53452,1.24947,1.40801,-0.47228,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,0.26973,-0.40139,0.72433,0.71588,0.75608,0.45100,-0.15428,-0.11171,-0.25007,-0.23103,-0.91558,0.19930,0.86681,-0.96626,0.51820,0.63025,1.20749,-0.17145,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,0.35059,-0.65105,0.34704,0.74645,-0.39779,0.29415,0.92255,-0.96762,-1.10030,-0.75144,-0.68514,0.92940,0.64692,2.05529,0.49598,0.25546,-0.35350,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,-0.03542,44.41000,26.10000
-0.65309,0.10279,-0.36497,0.13076,-0.97943,0.63726,0.07420,0.13911,0.22895,-0.28381,-1.12262,0.05708,0.43800,1.91488,0.25539,-0.80807,-1.60346,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-0.53973,-1.09167,-0.45332,-0.78138,0.62236,2.14343,0.73824,0.24406,-0.24193,0.00033,1.75878,0.96649,0.28700,-0.01379,4.68999,3.70589,-0.37990,-0.52433,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.67298,-0.30882,0.98039,1.42794,-0.23511,1.29221,1.50531,0.33260,-0.46007,1.82972,4.72555,1.95728,1.09872,0.07918,2.92005,1.95508,0.60592,0.71849,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.25447,-0.84753,0.28539,0.14227,-0.01824,1.89871,0.31448,-0.28484,-0.08576,-0.13742,2.53620,2.73816,0.21167,2.90461,3.00524,0.70089,-0.33602,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,-0.72156,44.41000,26.10000
1.40806,1.22116,0.51058,-2.14784,1.02557,-1.60216,-1.41292,0.03204,0.21879,-0.16964,-1.72943,0.97539,-2.68964,0.04710,-1.70757,-2.65382,0.02419,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,3.33064,-0.68466,-0.88730,-0.73926,-0.76663,-1.31405,-1.98827,-1.29029,-2.58565,-2.47849,-0.40771,-2.67485,-1.37301,-0.49995,1.51349,-0.05734,0.24381,-0.08389,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,1.42606,0.12605,-0.93937,0.91224,1.08031,2.18016,-1.39207,0.87275,-1.41957,-0.70761,0.79356,-0.14242,0.13557,1.37515,1.87851,0.60725,1.26571,0.70598,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,2.43772,-0.64560,-1.59075,-0.48378,-0.19729,-0.13648,-0.66482,0.20748,-1.20345,-0.40238,2.83183,0.39540,0.44737,3.42776,1.08818,1.55817,0.96202,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,0.69361,52.50000,-0.12000
-0.29798,0.00722,-0.29322,-0.32180,0.57078,0.20031,0.30907,-0.96686,-0.76595,0.28264,-0.48057,0.55061,-0.64394,0.22395,-0.65095,-0.52317,-1.02065,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,0.06669,-0.34281,-0.16799,-0.21191,0.36430,1.42363,0.91320,0.37954,0.73464,0.35725,-0.53467,-0.29465,-0.47059,-0.32652,-0.57951,-0.42261,-0.20781,0.92854,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,0.02205,-0.30337,0.62986,0.17992,0.08408,1.06129,1.63677,-0.07920,0.17355,1.04738,-0.39022,0.04152,-0.24285,0.21777,-0.17338,-0.28318,0.00733,0.90191,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,0.25541,-0.58488,0.05746,0.45350,0.16148,-0.28600,0.68163,0.09911,0.78585,0.48396,0.27574,0.70831,-0.14990,0.14345,0.05131,0.40378,2.14119,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,0.09527,44.41000,26.10000
-0.25921,-0.01631,-0.46987,-1.16464,0.35526,-0.30582,-0.41418,0.47613,-0.31398,-0.23157,-1.45747,-0.70913,-0.42712,-1.76241,-1.29091,-0.52934,-0.56163,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.53152,-0.55274,-0.36439,-0.75697,-0.58961,-0.41702,-1.13585,-0.73290,-0.61032,-0.73817,-0.02478,-0.84662,-0.28663,-0.29017,0.63933,0.36565,0.59205,0.49505,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.63274,-0.44298,0.58610,0.20563,-0.72972,0.50317,0.09318,-0.27162,0.08690,-0.55836,-0.35071,-0.72200,-0.33790,-0.55614,0.30770,0.83122,0.46031,1.47897,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.36053,-0.52997,0.11532,-0.59594,0.18729,0.71013,-0.82588,-0.57364,-0.35958,-0.48735,1.25811,-0.36397,-0.21177,0.19873,1.35410,0.16663,1.35591,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,-0.52144,44.41000,26.10000
0.42320,-0.02105,0.03972,-0.17636,0.46136,-0.91032,0.04550,-0.20703,0.20416,0.85506,-0.94873,0.05774,-1.23989,-2.55398,0.38592,-0.11961,1.39298,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,0.15185,-0.10602,-0.33740,-0.45767,-0.44590,0.65479,-0.23059,-0.53477,-0.07960,-0.08224,0.08098,0.26662,0.59058,0.46610,0.75488,0.75722,2.55245,2.30545,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.01355,-0.11172,-0.95055,0.19049,0.39990,2.92946,0.58212,-0.97317,-0.47025,-0.50380,-0.32960,-0.00023,0.00837,1.05689,1.21142,0.80426,0.93686,2.04114,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.13346,-0.70221,-1.70155,-0.36505,0.02367,3.22088,0.32567,-0.67141,-0.58984,0.58561,0.02185,0.76684,0.01344,0.19965,1.07368,0.95287,1.34882,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,-0.06196,44.41000,26.10000
-0.16206,0.05543,0.26184,-0.93010,0.13514,-0.65258,-0.51193,-0.60070,0.11186,0.31062,0.27742,-0.01395,0.88836,-0.05785,0.62099,-0.28510,1.20454,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.56230,-0.36717,-0.17638,0.73699,-0.27146,-0.80617,-0.74816,-1.30907,-1.03362,-1.17237,-0.67778,-0.79745,0.36253,0.78960,0.42235,0.02016,-0.11594,0.03507,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,-0.60332,0.05353,0.79162,0.38254,-0.27294,0.75509,1.25833,-0.58669,-0.20667,0.05527,1.86967,0.53316,1.51500,2.20824,2.39289,0.28510,1.32877,2.10280,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.17969,-0.54346,0.00927,1.92890,0.03172,0.08571,0.16704,-0.78192,-0.47317,-0.47944,-0.28166,0.00201,2.45998,3.06001,1.21054,1.16869,0.68652,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,-0.17836,44.41000,26.10000
-0.15470,0.15126,-0.37143,0.68046,1.14191,-0.07324,-0.64838,-0.44453,-0.17114,-0.26786,-0.66132,-0.48583,-0.52094,0.19929,0.01396,0.78636,0.57094,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,0.29961,-0.38928,-0.05654,-0.60931,0.51318,0.20375,0.19854,-0.50586,-0.11686,0.05649,1.02749,1.17841,1.91633,2.29769,1.81613,2.80883,2.37087,2.15833,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,0.73721,-0.58166,0.73427,0.29049,0.13116,0.36660,-0.06590,-1.33529,-0.51581,-0.20421,-0.35479,-0.80462,-0.65115,-0.10024,0.16591,-0.52547,-0.25771,-0.53997,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,0.02971,-0.59802,0.02972,-0.34191,-0.56008,-0.30149,-0.88653,-0.93785,-0.39545,0.00856,1.37818,0.46086,0.93658,1.09506,1.37696,0.58238,0.63669,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,0.35054,44.41000,26.10000
-0.18865,0.11457,-0.35574,-0.35752,1.55674,-0.31541,-0.22656,-0.96633,-0.01296,0.30868,-0.68666,-0.30003,-1.57435,-0.42387,-1.41526,-0.06158,0.49555,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,0.68439,-0.51425,-0.13877,-0.60861,0.09891,-0.15283,-0.62375,-0.90458,-0.16613,-0.59081,-0.23189,-0.39715,0.38962,1.62889,-0.09549,0.67541,1.04773,1.33749,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,0.62266,-0.57761,0.67615,0.52403,-0.15468,0.19885,-0.61057,-1.22466,-0.94594,-1.19183,-0.95741,-1.00847,-0.56357,0.06077,-0.92811,-0.41264,0.54526,0.00250,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,0.06914,-0.81884,0.41371,-0.27531,-0.16477,0.01438,-0.50793,-1.30518,-0.86480,-1.08784,-0.34771,-0.73460,0.01999,-0.53066,-0.04659,0.48481,0.61458,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,-0.10281,44.41000,26.10000
